Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Shannon,SECTOR PUBLICO,647,Arrendada,6396.32,51cd691f-bfd4-4dc5-b526-dcadc21ff0d8
Torey,PROFESIONAL,476,Propia,4045.54,e34c3738-9405-454f-b542-bd9d8ba3c20f
Tamra,SECTOR PRIVADO,785,Propia,10051.99,935dbafc-dc77-4f4a-b8d5-d03b7f43dd83
Constantino,JUBILADO,650,Vive con Familiares,5392.98,cbc9f713-f0a1-4188-b4b3-9feafda026ae
Roselle,JUBILADO,694,Propia,6683.86,398df2d9-eaaa-46d4-a35b-6104fc262a57
Mallory,SECTOR PRIVADO,177,Vive con Familiares,703.29,ffd432ab-635d-4cac-b18a-1acb2bec7369
Enos,NINGUNO,550,Vive con Familiares,7221.69,3bbcfc21-7c3e-44af-97d8-133f4d650ff5
Giraud,JUBILADO,839,Vive con Familiares,7964.78,165729be-e1e7-4642-b997-e9a3677e0e81
Orton,INDEPENDIENTE,619,Arrendada,9443.27,0fe3aaee-f85e-4f8c-9def-7edf7a9dbded
Ki,PROFESIONAL,665,Propia,8995.34,70bb5724-daff-4adf-800c-b31b4af964cd
Gaby,SECTOR PRIVADO,185,Arrendada,6981.8,50a769d9-b566-4294-8ddb-6d54ba09e330
Hannie,NINGUNO,591,Propia,3773.42,58c5e7eb-bb77-482a-a1af-c3d46908585d
Keefe,NINGUNO,211,Arrendada,3533.58,a285e690-fd88-4321-975e-cde041a527cb
Janelle,INDEPENDIENTE,26,Vive con Familiares,5416.94,221d7ddb-7112-4e0a-9ddc-1cb694ec12f9
Kimberlee,SECTOR PUBLICO,474,Vive con Familiares,3670.09,ffd6cd05-14b8-4615-9079-4158671e9118
Jacquie,PROFESIONAL,729,Arrendada,5405.28,c470c48b-268d-431b-8e5e-32296693cbb7
Natasha,JUBILADO,992,Vive con Familiares,-123.88,1e329687-fb16-49f7-882a-857ded8356f2
Valery,PROFESIONAL,429,Vive con Familiares,775.35,78e0e8a9-0d5f-4841-ab13-cda6bc69d38e
Tamas,SECTOR PRIVADO,881,Vive con Familiares,5267.69,fa215dfb-d1a6-4ed1-ac29-b55cc07f355f
Kaitlin,INDEPENDIENTE,424,Vive con Familiares,5829.55,f6ad8c48-5a2e-43fd-9bf6-d2edf938e92b
Gertrud,NINGUNO,271,Propia,3708.24,98ae9a83-d110-4c39-8f41-d7f7bb534b2b
Carmina,NINGUNO,449,Vive con Familiares,4963.81,8c9aee86-7811-4ef6-bfc2-bb47f77a1d11
Chelsae,JUBILADO,556,Arrendada,3339.64,f67cb7de-6b7f-436c-9804-52a37b88bdaf
Fidelia,NINGUNO,613,Vive con Familiares,6962.79,0e27ca14-1977-463a-a4d2-6aa89d18d4bc
Spenser,SECTOR PUBLICO,598,Vive con Familiares,4721.08,4bcdfb2e-7093-465c-b40e-b900afc3c325
Brew,INDEPENDIENTE,642,Propia,6282.7,93424426-c6bd-4d74-94a6-b195883fb617
Aldous,SECTOR PUBLICO,952,Arrendada,7502.61,e17b8d69-bb22-47da-a2c1-093a02554335
Dunc,SECTOR PRIVADO,47,Propia,5813.9,919bcf5a-0beb-488a-b18b-66ca77694b25
Dermot,NINGUNO,374,Propia,2328.32,3e41442b-9065-4a85-8ba3-ab8dfeb2eabc
Sigfried,SECTOR PRIVADO,678,Propia,5403.78,82dd28af-36b2-4905-8ef1-8d987af672df
Rebeka,NINGUNO,232,Arrendada,4064.45,a46e5156-0d1c-48f3-8a14-53537c2c2028
Carleen,SECTOR PUBLICO,980,Vive con Familiares,4654.58,092b60b4-d817-40a0-bd39-47b71e332c8b
Melisenda,NINGUNO,677,Vive con Familiares,1638.81,28062fbc-bc04-42ab-8d01-4666b30e306b
Abdel,JUBILADO,165,Vive con Familiares,4399.9,1133a5bb-cfba-4201-b59d-d9bed954c795
Keen,JUBILADO,905,Arrendada,2085.04,d50274a6-efdf-466b-ad16-39da17c29de2
Jeth,SECTOR PUBLICO,61,Propia,2423.51,8f72c8cd-5460-48b5-830e-b23c8abb7d5e
Tabbie,SECTOR PRIVADO,16,Arrendada,4286.15,b8360eee-ab9f-4f4c-98af-c47350590eaa
Agna,SECTOR PUBLICO,155,Arrendada,3373.26,92d6189e-2fe2-466b-9e38-abd322022ab6
Robert,PROFESIONAL,277,Propia,3691.18,5f8ce027-a216-41b6-b9b0-93a3685b2f8c
Theodora,INDEPENDIENTE,734,Arrendada,4128.63,83034133-afd8-4923-ab96-43fe0dbb6488
Shelbi,JUBILADO,938,Propia,841.96,b8a7fe1c-73a2-4e35-9478-450ff8257d7c
Ole,INDEPENDIENTE,286,Vive con Familiares,2267.61,daaf08d6-2652-42b8-b26f-9fa7e68510ce
Keane,SECTOR PRIVADO,266,Vive con Familiares,7114.04,6fa60acb-6aeb-4eae-9760-c88b148f9ba8
Kimmy,PROFESIONAL,79,Vive con Familiares,8507.61,4ebaacbd-7588-4841-9efd-639a7d150755
Gregg,NINGUNO,284,Vive con Familiares,8957.17,a6570751-3c1b-4484-8cb5-34690ad9c691
Marianne,SECTOR PUBLICO,127,Propia,5133.64,a3167f5b-19de-42b5-b564-aac0e3ab76dc
Turner,NINGUNO,417,Arrendada,4325.7,575b4320-fb40-4173-9935-e40e95ea6f75
Nicolis,SECTOR PUBLICO,54,Vive con Familiares,8044.4,197f976d-5677-40d2-b606-945fc7228688
Debby,NINGUNO,758,Propia,1374.85,a581157a-646d-4315-8d5d-4571ffb58fd9
Cordey,JUBILADO,9,Propia,7985.86,9ebb83e3-258b-4cb9-b067-92f4c5395b89
Thomas,SECTOR PUBLICO,503,Propia,9916.17,3fbd38a3-4593-4cd2-94a1-7989a02592ea
Arnold,SECTOR PRIVADO,776,Propia,7277.72,a2f81fdf-7423-4400-81d8-6a464279ca24
Lexis,PROFESIONAL,515,Vive con Familiares,5403.8,37e1fa2c-e873-489a-abcb-8621240d9a45
Masha,JUBILADO,964,Vive con Familiares,9285.23,a4902214-2fc1-4838-9893-d34d413c50d0
Junia,JUBILADO,829,Arrendada,131.49,560d4e23-b051-4668-b8b4-20f4e8efa104
Ashlan,NINGUNO,673,Propia,3534.05,fae16572-e129-4a2c-a252-bcd7cb78b69a
Helenelizabeth,NINGUNO,820,Arrendada,10471.33,4a64f64f-b55b-43ed-ab8e-05ee007e900b
Lolly,PROFESIONAL,893,Propia,1477.01,75f7fcba-1d70-480c-ad0a-ce755bdfc912
Michelle,PROFESIONAL,585,Propia,2196.55,eb3351b3-37e2-4e3c-9bad-0b868abbb767
Ingeborg,NINGUNO,136,Arrendada,-2390.12,10199852-5a03-4102-bc80-4702e1ee1d71
Dotty,INDEPENDIENTE,636,Arrendada,3834.88,5ad1e3c4-d6f2-41e2-a6b2-857b756a2c7c
Demetrius,JUBILADO,340,Vive con Familiares,5358.0,3bd54ba4-df17-4a85-a34f-e52939668635
Kay,SECTOR PRIVADO,164,Propia,7147.4,c68f4414-dc50-4e36-8e41-1f02394218ea
Delphinia,SECTOR PUBLICO,219,Vive con Familiares,5535.46,5e3318d1-838a-4427-a6fb-b8d184106382
Alvie,PROFESIONAL,230,Arrendada,5575.34,dbf58518-585e-49ae-b2af-24cdd8fbf15c
Mozelle,NINGUNO,455,Vive con Familiares,5689.4,46759461-1ab7-4036-9f27-078225bfde0e
Peri,NINGUNO,514,Vive con Familiares,2428.84,b97c4985-acaf-4448-abfc-31cfe592896f
Nikos,INDEPENDIENTE,918,Vive con Familiares,10487.24,0686197d-9cd7-4d1c-8114-e7702e4e596a
Hannis,NINGUNO,493,Propia,1250.36,de4eafda-c72b-48b3-8b10-1e19303b3b08
Padriac,PROFESIONAL,368,Arrendada,-506.23,43a0f615-e411-44a9-9b67-cd395dbf67ae
Gabey,JUBILADO,521,Arrendada,5346.82,6098ad9b-e00a-4081-94fc-9e7f11ec0a30
Devlin,SECTOR PRIVADO,305,Arrendada,89.01,44f011c5-a7ec-447f-bfe7-42cef5681d4e
Emalia,INDEPENDIENTE,181,Propia,10933.65,a18da33e-3ed7-42ab-a02e-6c7ae25b5144
Hendrick,INDEPENDIENTE,174,Arrendada,9706.99,b36adf69-dcb8-4613-9ec8-bcf848558f17
Vernen,NINGUNO,246,Arrendada,8247.43,968d6ab7-9b8a-4cbc-b886-f714e7d45d59
Micki,NINGUNO,606,Propia,6971.18,2883cad8-916d-4cfe-bbeb-351b223c7c09
Inessa,SECTOR PUBLICO,397,Propia,6716.55,f009fdd4-b67d-41f1-b90d-e5242216cc19
Osgood,SECTOR PUBLICO,743,Arrendada,2690.13,f60b0914-bf3a-4ca0-a987-953446276670
Wake,INDEPENDIENTE,770,Vive con Familiares,3374.59,b21294e9-e2fa-426f-9661-9f599ff4e6c5
Toby,JUBILADO,586,Vive con Familiares,10259.01,6c479c80-3b54-48fa-9b24-5c25052276bd
Witty,SECTOR PUBLICO,645,Propia,3778.45,a9529c65-d8fe-4194-9471-8d051a36740f
Jacquelyn,JUBILADO,627,Vive con Familiares,4304.85,c3afbde2-4c33-4c47-b070-16393c6c4f82
Bradley,SECTOR PUBLICO,651,Vive con Familiares,6972.67,e7e210fa-84b1-4353-83f3-795aae22b899
Pepi,SECTOR PRIVADO,107,Arrendada,6054.94,43e1c1de-e227-410b-9c92-ff5ceb7963a2
Faye,SECTOR PUBLICO,76,Vive con Familiares,11199.75,8638c371-c06a-4444-a70f-b7023892213e
Pablo,PROFESIONAL,298,Propia,4069.36,cdb189b2-462f-4b1f-a41b-4352322e6595
Othella,NINGUNO,432,Propia,5884.1,7abc9cce-7779-4b4d-8645-511ed24527cd
Selestina,PROFESIONAL,251,Vive con Familiares,1286.81,75a420d4-e8a5-4237-aa6d-6727688df400
Gipsy,INDEPENDIENTE,671,Propia,3022.61,053023d8-2eda-498e-a8e0-a2e5e835af12
Mead,SECTOR PUBLICO,296,Propia,6364.95,1451d410-74ae-4d07-8941-07d6fa97c6c0
Teressa,JUBILADO,885,Propia,5279.54,10ca568e-d8f4-453a-8559-ea5273f8c90c
Rowan,NINGUNO,627,Arrendada,6611.4,163881c4-bb0b-44ba-a938-a417c7bd5348
Neila,INDEPENDIENTE,654,Arrendada,4638.15,0b2f744f-1ca0-489e-98b0-edd21473e1c2
Olivier,NINGUNO,749,Arrendada,11020.03,b2244b36-3eba-45e8-a59c-7a7415528095
Ada,NINGUNO,537,Vive con Familiares,5333.48,b7f9a40c-b286-47ff-9b1b-1dc794292796
Evered,PROFESIONAL,531,Vive con Familiares,1863.01,421bac18-e204-4e4f-b93b-fa6319de64cf
Rosaleen,PROFESIONAL,528,Vive con Familiares,1570.82,d186b825-410f-4f36-aac3-ca5873adeac1
Foster,SECTOR PUBLICO,543,Arrendada,2815.8,234f71b7-7e77-4950-a321-a1c982fd1374
Cahra,SECTOR PRIVADO,913,Vive con Familiares,4940.1,48795abc-0a61-4428-a40b-508b7110707c
Birgitta,SECTOR PUBLICO,345,Arrendada,1924.6,9aa17c87-6407-47e9-ad27-fcdd283fd8da
Gerianna,SECTOR PRIVADO,2,Arrendada,1879.66,3ab05332-539a-4e1c-9fa3-3f7d420b99a1
Tansy,JUBILADO,863,Vive con Familiares,5648.03,c0e2c3da-8067-44f4-9c7c-67dba7855956
Kellby,PROFESIONAL,845,Propia,2627.55,f01f7ba7-f791-4903-806c-167aef17f492
Alfy,PROFESIONAL,869,Vive con Familiares,2923.1,57e9d034-f3ec-4de8-ac19-e5c96aa5c5ba
Karin,INDEPENDIENTE,938,Arrendada,3415.2,bb16ab81-5371-4df0-bac4-a1a070cb7f1d
Judie,SECTOR PRIVADO,455,Arrendada,4161.98,1424e3e8-ac7b-4068-b991-0adb7c762b99
Mair,SECTOR PUBLICO,414,Arrendada,7584.17,95fd6c7e-4360-4d3a-a6c8-6dff50e1c247
Paloma,SECTOR PRIVADO,512,Propia,8351.16,c864948e-b402-44e5-bea7-3ff59cf2e131
Shep,NINGUNO,33,Propia,4850.1,2e95f526-f8cf-4fab-8520-1589deee15aa
Denny,SECTOR PUBLICO,523,Vive con Familiares,3219.23,1090eb0f-7181-4f30-a23b-0d29a99ab499
Noby,PROFESIONAL,612,Propia,6596.33,c19dec6e-0eac-4a9b-9277-b739bc23858e
Bancroft,INDEPENDIENTE,310,Propia,3496.15,c51db1f6-d8ab-4164-8cef-4b72ab0f2f55
Euell,SECTOR PUBLICO,329,Vive con Familiares,965.11,5c540162-f732-4c03-b6f1-a6e66acce0b0
Oneida,SECTOR PRIVADO,895,Arrendada,3182.24,20f60dae-aa7a-439f-890d-5e826ae01ce4
Charisse,SECTOR PRIVADO,899,Vive con Familiares,6130.36,c4143280-d237-430d-aab6-536140c05f59
Addie,NINGUNO,610,Arrendada,6662.07,b03af3a7-f96f-4b40-922e-3fc6ecb27173
Molly,JUBILADO,350,Arrendada,14478.61,eb0097c3-3756-472c-b55a-483f63d13756
Binnie,NINGUNO,537,Vive con Familiares,7752.19,6cc2306b-82be-40c6-b1e4-65af82379b49
D'arcy,INDEPENDIENTE,424,Propia,8871.3,5330e318-c078-4723-b3a7-719e7f794374
Bambi,INDEPENDIENTE,278,Propia,7802.39,039668a1-e78d-4e7c-b12a-5097a3af5d0d
Emma,INDEPENDIENTE,694,Propia,4800.41,ffe730d3-c15f-4e17-b754-76860b42d042
Tremayne,JUBILADO,963,Vive con Familiares,-99.15,19997f97-1298-4974-8488-5b0b47378d5f
Raphael,NINGUNO,587,Propia,9623.91,0691c8f0-2e2d-4eb3-8c9f-2b5b8d522d6f
Guthrey,NINGUNO,370,Arrendada,7207.05,46bf1092-b60c-4dfd-82f0-b3b0a13e0e3a
Jessamine,INDEPENDIENTE,119,Vive con Familiares,5896.13,a9f74a17-777f-4c8a-ad6e-962d7ef94482
Yale,NINGUNO,305,Propia,5435.92,962b66cb-16af-4a72-92a4-79ecde6957f4
Carri,SECTOR PRIVADO,4,Arrendada,4477.09,9161c502-427a-4983-b9aa-cbc2e3b18193
Abe,SECTOR PUBLICO,927,Vive con Familiares,-107.58,6216efad-94c7-4f74-adb8-3e3e0b7c3b4f
Rozalin,PROFESIONAL,863,Arrendada,5146.02,174d2e47-3db1-42f7-bded-2d3515d1a7fd
Leela,SECTOR PRIVADO,873,Propia,8117.94,2d04eb96-d202-4eca-85f9-88cc1e7591bc
Rosie,INDEPENDIENTE,962,Vive con Familiares,5357.15,730a4da0-1b08-4d48-b238-a7eebbd29f3d
Haven,INDEPENDIENTE,557,Arrendada,1316.43,c9219717-2223-40c1-ba6c-75332e91d8f2
Frankie,SECTOR PRIVADO,670,Vive con Familiares,2533.39,6541c7ec-57ed-4214-adaf-1ca9280dd911
Chelsy,JUBILADO,270,Propia,6616.96,ac050199-4c27-4383-9afb-8d29e66ba5ec
Blancha,JUBILADO,231,Arrendada,3917.71,ca4cbfaa-8e8f-474e-baa6-6601c1e2ae86
Shayla,NINGUNO,38,Arrendada,8546.85,fd0f901b-63de-4d6a-9073-1f83a1d3b90a
Robbin,PROFESIONAL,953,Arrendada,6425.97,25853a16-1659-40e1-8f57-63bfde9fbae5
Vonni,NINGUNO,215,Arrendada,4360.05,cc943235-f282-4465-9f34-fe0bb91bd1ab
Rosabelle,NINGUNO,282,Propia,6601.36,b61b85b1-19d8-4cf9-9547-35e84d83aa9b
Richmound,SECTOR PUBLICO,42,Propia,2362.0,60148d64-fcaf-45e9-8187-a11d560dc7e4
Nolana,NINGUNO,774,Vive con Familiares,7178.71,0f9b0a76-d5cd-44c1-9d32-ddab309ee5cb
Aeriell,JUBILADO,592,Vive con Familiares,6117.33,eee39fac-260d-409d-9fa8-2a89d278d1fd
Lenci,INDEPENDIENTE,161,Arrendada,8396.37,9772da23-74ee-43b6-a25e-e1c32a4718b9
Aryn,SECTOR PUBLICO,918,Propia,6717.97,ee897bb5-3783-4de8-874d-4790108d0f1c
Chlo,PROFESIONAL,269,Arrendada,4301.72,d50ec854-fa06-4bc0-9869-4ef8cd95f75a
Allistir,NINGUNO,507,Arrendada,2544.51,7fd2ba3b-ca69-4a91-8d58-0cdeec195742
Shaylynn,JUBILADO,228,Vive con Familiares,7847.14,34bea6c6-a606-422a-9c22-912834ce2862
Mandy,NINGUNO,357,Vive con Familiares,4933.72,2263a135-aedd-4bfe-be3c-712b84f3136c
Emiline,SECTOR PUBLICO,556,Arrendada,2244.49,b4b76b97-cff3-4aa0-82de-c7ff3402c09e
Opalina,NINGUNO,864,Arrendada,1175.44,d9e7c624-9294-4139-ab2e-0d9cbdd4f634
Evanne,INDEPENDIENTE,143,Arrendada,6370.8,c575ac09-ff21-4fa9-a437-3878a738ee62
Stevie,SECTOR PRIVADO,818,Propia,8026.77,fa6458db-93de-4818-92ba-16c9a62a5c99
Tressa,JUBILADO,849,Vive con Familiares,6352.83,2cb01c47-8aab-4268-89e9-636a0254ee28
Consolata,INDEPENDIENTE,587,Vive con Familiares,3541.69,e87cd049-b61b-4726-a28c-6becbc723a87
Filide,PROFESIONAL,372,Propia,2163.99,752b31d5-0009-4552-9310-245c98f37a60
Harvey,JUBILADO,352,Propia,2092.01,74057646-20aa-4d09-b5dc-1d49e9905b72
Ronda,PROFESIONAL,604,Arrendada,6700.44,ff87becd-8794-4bed-96f5-d758d341271b
Iain,INDEPENDIENTE,767,Vive con Familiares,4218.18,63f96e3d-1279-4e34-9cda-6fff1746f617
Peadar,PROFESIONAL,551,Propia,4167.86,6b99e98f-f153-40cb-bc3f-f171e6efa9e0
Kelley,INDEPENDIENTE,790,Vive con Familiares,5740.16,387da4a2-83cd-4467-83df-852ed8d2703e
Inglis,SECTOR PRIVADO,839,Arrendada,7164.15,62cf8745-bc81-4606-b238-49ee327faa7b
Ruttger,SECTOR PUBLICO,346,Arrendada,3100.61,b2d962be-76ef-4980-86a0-33b30657bd0a
Christalle,JUBILADO,887,Vive con Familiares,5936.72,28b9f7e9-4cd3-4d8c-9005-e2bfee28ae50
Frederico,NINGUNO,250,Arrendada,8737.09,a4a88876-cb1c-4887-86b7-f2a3d2c295ea
Brewster,NINGUNO,856,Propia,8746.3,a2f41421-cf1b-4585-bcdb-a96a546029b9
Mattie,SECTOR PRIVADO,312,Vive con Familiares,1693.63,42374bf3-ec55-4dc1-983d-a63e724a63d1
Pattie,NINGUNO,178,Arrendada,6288.72,547ee6f5-c66a-40bd-9a61-8d9234082a0e
Clevie,SECTOR PRIVADO,593,Vive con Familiares,7785.97,8e512a5e-2780-44c6-925e-ef860c33f15b
Deborah,INDEPENDIENTE,346,Propia,5365.13,ff9f9e12-c908-472b-935b-c994492ce254
Murielle,SECTOR PRIVADO,899,Propia,701.23,66c3ef71-08e7-4fb9-8967-02e221772784
Wilhelm,SECTOR PUBLICO,305,Arrendada,2697.6,30d705ab-4f1f-478a-a6c8-23892f93f283
Daveta,PROFESIONAL,644,Arrendada,7301.44,163332ce-c5ec-4f32-af40-67e7ef188dc4
Cal,SECTOR PRIVADO,168,Vive con Familiares,3373.48,12bfa47c-1262-40c4-92c2-01da7e4b0458
Bill,SECTOR PUBLICO,576,Arrendada,5039.42,2cd11e0b-8723-422e-87b8-870362833eda
Farand,INDEPENDIENTE,941,Arrendada,3852.73,e2e39595-ab2d-49a5-bbac-4c939eac8f3b
Corrine,PROFESIONAL,415,Propia,7657.65,727911d4-3db7-4b38-98a0-6dfb59f39457
Sonya,SECTOR PUBLICO,31,Arrendada,6023.65,8cd432e0-43ed-4cae-a716-f3febf00f333
Tirrell,PROFESIONAL,265,Propia,9633.46,10e0471f-83bb-432b-8d81-c152e9ae012c
Kaleena,INDEPENDIENTE,865,Propia,-180.49,24e01502-e1c0-48a8-8588-93701b06187e
Luz,INDEPENDIENTE,620,Vive con Familiares,11395.83,b0af3b37-41fc-4116-9f1e-de15919f4c12
Hilario,PROFESIONAL,192,Propia,3497.93,423a15ce-07a9-4701-b48a-f06e9939af64
Bernadette,SECTOR PUBLICO,13,Arrendada,4673.44,8e51fbb4-a425-487a-9579-afcb447697ca
Sherlock,INDEPENDIENTE,577,Arrendada,6857.68,04b37f75-d5f1-423d-8fd1-a49fa0260570
Addia,PROFESIONAL,855,Vive con Familiares,1130.38,1fe8f6f4-9645-4c65-af3c-3f3f35c9c152
Nataline,JUBILADO,397,Propia,4535.39,c11cc73f-fc1d-4a45-b526-5387bb93828d
Waite,NINGUNO,415,Vive con Familiares,7398.3,aeebe49e-8eed-4287-9712-8728945910f1
Kristoforo,SECTOR PRIVADO,630,Propia,1554.0,cb3b72fb-63b9-4bb4-a142-48eb43181dac
Brynn,PROFESIONAL,84,Vive con Familiares,5168.42,0efb4b76-f7cd-40e7-bd60-dfaf7748ef45
Brantley,SECTOR PRIVADO,86,Vive con Familiares,-2119.75,01b234ef-756b-477a-ac06-87b94646a898
Luci,JUBILADO,778,Arrendada,5786.4,48cf8775-1d2b-40da-9c5b-de7d3364e15c
Loralee,SECTOR PRIVADO,511,Vive con Familiares,4396.43,69f89aa8-727f-4ded-af91-85e70fb79cdf
Huntington,SECTOR PRIVADO,700,Propia,-314.52,fd65541a-9dc9-40bc-9838-b62bd6c1d47c
Merry,NINGUNO,866,Vive con Familiares,5364.21,ab519f97-e069-4a1a-8ede-cd2bbb2fea08
Leodora,NINGUNO,611,Propia,7181.06,ce9ee768-606a-4a7b-a948-97839772170a
Amalle,NINGUNO,782,Vive con Familiares,683.72,b39cf511-1013-491f-bd8e-c91453fd1cf7
Valaree,NINGUNO,2,Vive con Familiares,9491.32,7b9f775e-30e2-4fd1-a284-e10efb03a49e
Farrel,SECTOR PUBLICO,384,Arrendada,11380.54,18db701f-6271-46f2-bfa3-a02f54f5f2a4
Norton,JUBILADO,514,Arrendada,3679.83,4163eae1-4c69-4559-afeb-890a8344b5d8
Tomas,INDEPENDIENTE,261,Propia,7457.95,8de97732-836c-42d1-a730-51e0f2d0dbb1
Kristi,INDEPENDIENTE,844,Vive con Familiares,4546.65,1453ef2a-ed30-49fd-998b-4f2f662e3515
Calley,SECTOR PUBLICO,491,Arrendada,4612.13,ada2616b-0d82-413b-8c15-eae26415980f
Jemmy,SECTOR PUBLICO,789,Vive con Familiares,8033.62,1730aacf-6326-440e-bbbd-effe428ec9e5
Bryna,SECTOR PUBLICO,523,Arrendada,2101.81,b9583f94-55c2-4fb7-8cbb-55e128e66e4f
Lou,INDEPENDIENTE,801,Vive con Familiares,6033.35,ebe55a03-af26-43b9-b8fd-c4dfc845d4e2
Louisa,INDEPENDIENTE,976,Vive con Familiares,4367.51,9fab5953-ba2a-49de-bff1-ce26539f84dd
Horatia,SECTOR PRIVADO,376,Arrendada,8405.48,1292ebe4-4e95-4b40-88c8-951e49accd74
Oates,SECTOR PUBLICO,718,Propia,4906.36,ad4422da-c837-492a-930b-5691efe9f681
Clementius,SECTOR PUBLICO,644,Vive con Familiares,1970.36,7e1cafbe-47ca-440c-9dcb-7b71e7a18ca5
Aland,JUBILADO,208,Vive con Familiares,2993.76,9be38284-e06f-48cf-94f4-0dafef9c55a0
Roxi,NINGUNO,634,Arrendada,3792.23,5a3bd306-d1db-4a08-b6bb-1a3b9d66c2b7
Kellia,PROFESIONAL,721,Arrendada,5442.38,e9a7d612-e3af-453d-bd0f-ca90a69a6b93
Armstrong,SECTOR PUBLICO,380,Vive con Familiares,2356.89,c648d0eb-a6ca-420b-b996-d8058e5334be
Alano,INDEPENDIENTE,280,Vive con Familiares,1641.2,fd1a18e9-6e51-462f-88ec-8bfd857ec758
Charley,SECTOR PRIVADO,808,Propia,10039.91,44b84283-ab7c-4b43-85c4-7ffdc8fc08a7
Chancey,JUBILADO,193,Propia,5552.15,99a433f3-8d5b-431d-9ceb-acb4d0a0d2e7
Clerissa,SECTOR PUBLICO,434,Arrendada,6245.07,12840fd1-7666-4e13-bfa1-b5f48047ed23
Kaye,NINGUNO,10,Vive con Familiares,6904.61,36d6ebf5-aa2a-4d72-9a6d-498d75c9468d
Grete,SECTOR PRIVADO,859,Vive con Familiares,1360.59,aaa48ea8-71b3-445f-bb3f-caf030d74033
Cathie,PROFESIONAL,248,Vive con Familiares,190.36,6ccc7756-8cac-4641-8fc8-12764909feeb
Ekaterina,SECTOR PUBLICO,396,Propia,-2199.79,09f1b970-8c7d-48b9-8860-6c79eaa90144
Koo,SECTOR PUBLICO,33,Vive con Familiares,948.6,dcfaff6a-6e57-483d-a401-68531018fb5e
Emily,JUBILADO,760,Propia,2288.28,82195033-8555-4c75-b338-9770e22051bc
Jeanie,SECTOR PRIVADO,84,Arrendada,8508.6,77a5cc54-87c7-4824-a78c-1141fa1c5b30
Evelyn,PROFESIONAL,816,Propia,1782.7,78a06644-082d-4bb2-9cc7-072066f2eac2
Urbanus,SECTOR PUBLICO,250,Propia,4860.89,f61aa033-f41b-4405-bf9c-bd6fcc152304
Brandtr,SECTOR PUBLICO,236,Propia,5874.02,784b3584-291c-4fe0-8dc6-ae8d488e8018
Catrina,INDEPENDIENTE,215,Vive con Familiares,7315.7,6f36182f-05ab-4363-8164-b93f3b0f75ef
Munroe,SECTOR PUBLICO,133,Propia,12422.27,b160dd8b-d865-4f6e-b99a-a0b99a4f1930
Hannis,NINGUNO,885,Propia,4147.45,7e3139ed-920b-4743-9336-4f8c3debefd4
Kalila,NINGUNO,367,Propia,4565.7,a39092be-b63d-4219-a5b1-b3800461e6b2
Gearalt,SECTOR PRIVADO,28,Arrendada,9104.36,e21be78a-8b67-4e11-954c-617d46837c83
Hashim,PROFESIONAL,351,Arrendada,7840.62,c07e2240-44f6-4860-8a5d-d1fb645e9a06
Worden,PROFESIONAL,478,Propia,11315.64,01818b12-3196-400b-9cc9-d240f1f05afa
Scarface,NINGUNO,464,Vive con Familiares,1542.65,741f881e-0b0d-4453-ae2c-cedab207bf19
Averyl,SECTOR PRIVADO,567,Arrendada,597.1,3f340cee-f578-4df6-ad75-c63a984dc424
Costa,JUBILADO,454,Propia,9245.16,a6a92654-6c73-4f57-b431-5cd7564cbf22
Conni,JUBILADO,139,Propia,6760.87,9165f724-714b-4756-81a7-7b7c4c61a364
Brucie,INDEPENDIENTE,500,Arrendada,4267.09,4964a480-f429-4494-a9be-0c3c5ae6f149
Caty,SECTOR PRIVADO,302,Arrendada,5769.86,47f254ce-9bcd-4e6d-97c1-6888dba82631
Shari,SECTOR PRIVADO,3,Propia,6010.11,25724c34-6f0d-4052-9092-c8faf1bde19b
Bobine,PROFESIONAL,782,Propia,4739.36,0e05562c-a419-40d4-b375-1cc2b94d9ea7
Tedi,NINGUNO,769,Vive con Familiares,8594.76,689c762d-573a-483a-b38c-f5ce5e66dfcd
Nerta,SECTOR PUBLICO,990,Propia,392.45,69170c6a-73f1-4f6a-a4ac-2b66457c6c3e
Neall,NINGUNO,48,Propia,1633.7,fae9c09f-f6c4-4300-ab62-ac59664c2954
Marlyn,PROFESIONAL,450,Arrendada,2667.44,eba6229f-47f1-4b8b-87d0-43f532e38296
Melisse,NINGUNO,510,Arrendada,2085.24,6bbb3de0-6080-4cd9-8709-e3b368d2c192
Aryn,SECTOR PUBLICO,560,Arrendada,2534.58,db97558e-5744-4fed-a16c-8a75115e12af
Lula,PROFESIONAL,910,Vive con Familiares,5539.9,aaeacb49-ca01-48e4-a1b5-aa33ae56fa6e
Bart,SECTOR PRIVADO,960,Arrendada,5618.89,4b293877-73b8-4fbd-8f42-376801893549
Nyssa,NINGUNO,28,Vive con Familiares,5099.54,a725903e-229c-48c7-84e3-91032557ea5e
Gillian,SECTOR PRIVADO,378,Vive con Familiares,3290.57,ba57c422-df77-4215-bb78-31f479120d17
Zackariah,INDEPENDIENTE,622,Vive con Familiares,5869.71,438978be-b4b5-42a9-b9bf-e16c0b2f6f1d
Buiron,SECTOR PUBLICO,596,Propia,-577.75,32c2ade6-1f5d-419b-a026-ea1e1a401cb7
Annalise,PROFESIONAL,712,Propia,4299.97,dcb68597-1024-4779-be8d-babcc5365a89
