Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Brandyn,SECTOR PUBLICO,594,Vive con Familiares,5433.14,a373c113-56a7-4b75-a6d5-267b3f84f810
Ingaberg,JUBILADO,544,Arrendada,3585.11,5b1bcc80-433d-4d4e-a815-81e2e36281e0
Marlow,SECTOR PRIVADO,524,Vive con Familiares,4139.56,ed70d9c7-e3cb-4bb3-9039-2b0c7cd7dfd3
Dougy,SECTOR PRIVADO,213,Vive con Familiares,12484.48,dbfa0c10-e1cd-40d9-991f-040b70a71c8e
Pepi,INDEPENDIENTE,264,Propia,3064.24,8f92bcf7-3e9a-4285-b0fb-022dc4c27afe
Dannye,SECTOR PUBLICO,642,Arrendada,9829.42,05684643-7cb7-4ced-b0dd-1be8c98ada88
Richard,PROFESIONAL,147,Vive con Familiares,8889.4,b535c1dd-b567-4942-ab2e-9b60b1075f8a
Sutton,INDEPENDIENTE,339,Propia,3905.1,5e27e0b4-8eca-4267-95be-fffff1aa87ed
Jaimie,JUBILADO,312,Propia,6183.31,858a0a86-8ead-498b-a3d2-610898193a7e
Adoree,PROFESIONAL,160,Propia,9872.87,5e8c1749-82ad-481f-80d7-28b0a7b34dd8
Redford,JUBILADO,154,Vive con Familiares,6226.34,97527818-5238-4090-9011-9d371dedd312
Kathi,JUBILADO,27,Vive con Familiares,4608.18,3df98546-69a7-4e15-bec8-58e7d5a663bd
Huey,SECTOR PRIVADO,146,Vive con Familiares,76.32,15309f9a-e66b-4b72-89e8-41d79e2c0f9f
Shauna,SECTOR PRIVADO,267,Arrendada,6065.25,2dc28235-bf3b-47e0-8bcd-3c280e6f2298
Gordon,NINGUNO,477,Vive con Familiares,2597.83,8454dc1c-47fd-4005-8821-890a9c89c5de
Curr,JUBILADO,402,Arrendada,681.56,87285339-3a25-43d1-8326-d921a901c99f
Emlen,JUBILADO,932,Propia,5767.16,166e9a99-80c5-4b83-b9a7-ed5be938174a
Winnie,INDEPENDIENTE,117,Propia,4087.49,c3c6ec0a-d20a-4d29-889f-6709121d4fe6
Nevin,INDEPENDIENTE,347,Arrendada,4852.17,a77b7c61-1ef5-4b51-bb8c-d06d775d335a
Rouvin,NINGUNO,625,Vive con Familiares,7674.07,65e94e51-cb4d-4db7-9da2-e12c0bf3c5cd
Dorelle,JUBILADO,775,Vive con Familiares,2816.82,bc1af993-b218-4dfe-8bee-b828b80d6fbe
Rhodie,NINGUNO,255,Vive con Familiares,-937.59,5329a07f-b0e9-4cc3-bb90-359f26eea4f5
Buddy,SECTOR PUBLICO,860,Arrendada,7061.8,a1f38dfe-7a91-4e78-b220-e1aac7650a7c
Blakeley,PROFESIONAL,601,Propia,2664.63,542f98f6-a92c-42b8-99a9-0fdde47fa6da
Ericha,PROFESIONAL,157,Propia,6357.74,0ebddd18-67bc-416d-a091-8b1f07767fb8
Graig,SECTOR PRIVADO,861,Arrendada,4591.54,04167135-657c-4e4f-86a6-a3380b9d1244
Diane,JUBILADO,954,Vive con Familiares,3022.64,efa09105-d4d9-4532-8104-7dc1079a2136
Andros,PROFESIONAL,614,Arrendada,730.58,f95a2638-550c-4d9a-8f2e-3bc429eb7e7c
Berkley,INDEPENDIENTE,558,Vive con Familiares,6504.93,a5cd65c6-3f85-4bc4-8067-16f391bb74d9
Persis,PROFESIONAL,851,Propia,2849.62,2c14be4a-d123-414e-a768-3bc57925721f
Raff,INDEPENDIENTE,23,Arrendada,7265.07,96dfb91b-ccd0-4030-91be-240aa6f17d71
Regan,SECTOR PUBLICO,46,Propia,4961.81,ed1fa4b1-8b3e-43a8-a5a3-2d56c62a47a5
Reynard,NINGUNO,251,Arrendada,6268.36,a2cea3a8-fb35-40e2-9e4b-bc2f62b36f82
Torin,NINGUNO,794,Arrendada,-1407.4,ba5fdf60-cf89-4a79-9fcc-ae0a288e72be
Beau,JUBILADO,252,Arrendada,-720.48,cfac4b73-b4bf-418a-b346-3513a4fb1d30
Cad,PROFESIONAL,390,Propia,4741.87,622a4ad7-cc65-468b-8861-90d94f133e4b
Boy,NINGUNO,602,Vive con Familiares,6684.94,9d2cdc00-1452-4dfa-8df7-fa759e76abcc
Nicolis,SECTOR PUBLICO,288,Propia,2403.64,17c506d7-ddcf-486a-a054-4a414017d1fc
Alix,SECTOR PUBLICO,773,Arrendada,8541.9,0b8e24a4-c7de-48d7-98d6-1fe957d09483
Lynette,NINGUNO,210,Propia,5193.87,a7c8a29b-a790-47bd-8f01-93cf35243950
Rodina,SECTOR PUBLICO,549,Arrendada,4979.75,fe8b6945-06c5-4670-ae6b-206575a79156
Katrinka,SECTOR PUBLICO,755,Propia,7529.91,4c95b3c6-51aa-451f-8353-672050d5b656
Glenden,PROFESIONAL,271,Vive con Familiares,3543.99,7c0c0e90-53c0-44ed-bde5-e121e64129cf
Darbie,SECTOR PRIVADO,910,Propia,5037.39,2555928a-d54a-48f6-8a0d-cd431bafe7f2
Jacquetta,PROFESIONAL,729,Propia,6140.51,a6043dd5-8412-44e7-81aa-bfce17c23871
Konstantine,JUBILADO,553,Propia,4638.31,963e3690-9cb5-46af-a56c-fa1732c9474a
Alexio,SECTOR PRIVADO,367,Arrendada,10108.5,6d2d4a36-91eb-4c71-87dd-2f692762ff3c
Donavon,SECTOR PUBLICO,646,Arrendada,7838.62,70c19070-867c-43fc-afcf-25102817ffb0
Minta,PROFESIONAL,62,Propia,2367.27,665ee63c-89c7-46d7-8acb-558eadefc1e9
Ezechiel,SECTOR PRIVADO,938,Arrendada,9359.71,71f420be-d25a-4fb1-96f8-f08d92a86e6b
Appolonia,NINGUNO,2,Arrendada,14908.61,16cc4e31-2170-45e0-9848-6405076e8d4f
Judith,JUBILADO,628,Propia,8145.82,273f20ab-dd7a-4f89-ab3d-69dee057aa61
Phil,SECTOR PRIVADO,475,Propia,5356.47,1b021719-01c9-4e46-9d1b-3ee3acf2566e
Omero,PROFESIONAL,841,Vive con Familiares,4613.48,7985f9a8-67cb-4955-91cf-2c832e631182
Oswell,SECTOR PUBLICO,780,Vive con Familiares,7271.38,a968bec0-44ec-48e1-8aae-245e04f10111
Vicki,NINGUNO,235,Vive con Familiares,8192.06,f2e185af-050e-4536-9b4b-39e7153e4c6c
Demott,NINGUNO,128,Propia,7312.27,9850a8b5-829a-4137-a5f9-9376b5fd5e68
Joleen,SECTOR PUBLICO,320,Vive con Familiares,8226.46,be5bffb2-6f65-4631-bc48-b1fc3d6b03c6
Osborn,JUBILADO,751,Propia,3795.41,37917549-08a0-4836-ada1-38560a414c34
Demetrius,NINGUNO,605,Arrendada,2936.64,47f98255-72ad-44ce-8b69-2a64d8f1eccf
Aubine,SECTOR PRIVADO,986,Vive con Familiares,3307.68,413c7552-ba68-448d-a7c0-852dae7dccd5
Horacio,PROFESIONAL,988,Arrendada,7281.76,b5978a84-9e3e-4e19-b0e1-ea0efce7102c
Yulma,PROFESIONAL,905,Arrendada,11410.53,afdafe75-7f43-417e-b912-e18b78543a09
Geoffrey,SECTOR PRIVADO,566,Vive con Familiares,6929.33,04c751b7-18c8-46d6-b126-cc49d9f058d3
Darla,NINGUNO,467,Arrendada,-5804.8,60a6f744-300f-4d89-a0ac-f22df37f2fa0
Robenia,JUBILADO,196,Propia,3870.81,5636e838-9c7a-46d3-96ab-a27cd8e45bf4
Persis,JUBILADO,85,Vive con Familiares,2303.17,082252be-25be-4ca6-8017-4805870d18a4
Abbott,JUBILADO,34,Arrendada,5530.07,db83bf08-36e3-435d-b574-9cc99107bdfd
Burr,INDEPENDIENTE,368,Arrendada,9898.25,4b454e07-4a54-4877-9e95-cfd5145310a3
Carita,SECTOR PUBLICO,412,Vive con Familiares,885.36,2e97d97d-374d-4b76-a14f-f5f136ad19dd
Hashim,PROFESIONAL,777,Propia,8527.79,692bbe71-e251-46b5-a011-2c95f171cf5e
Damon,JUBILADO,2,Arrendada,4734.07,981f3dd1-208e-4410-a4f8-bb07b33bf8ea
Zebulon,NINGUNO,764,Arrendada,2093.41,9b0e01d1-279b-4853-8953-df1be40cedb5
Clement,INDEPENDIENTE,324,Arrendada,7273.32,664a8767-fda8-4afc-a2c9-59798a68bc5c
Alon,SECTOR PUBLICO,998,Vive con Familiares,7392.57,222e419c-aa43-4bd7-b8af-b61e0ab0deba
Peyton,INDEPENDIENTE,292,Vive con Familiares,6882.75,53ee6a0b-0f31-4a9b-8eae-a320aaf4ded1
Cliff,PROFESIONAL,203,Vive con Familiares,9380.64,8a794c03-5741-4967-9f0f-f0faaac93f44
Delcine,JUBILADO,148,Propia,6391.3,7791f413-c9d5-4991-8eff-986d78b474a9
Abbe,PROFESIONAL,914,Vive con Familiares,4799.88,2cc6e2dc-163d-4ebf-a279-0c0f0e9fbe4c
Donnamarie,SECTOR PUBLICO,840,Arrendada,2584.27,c048a385-8461-4488-b152-f75237176a77
Stirling,INDEPENDIENTE,413,Vive con Familiares,1325.29,2887bab7-4666-42ef-884e-b294ffa2e45d
Margarita,JUBILADO,94,Arrendada,7430.04,821d2835-a47e-499a-a1e6-4a917c597886
Paco,NINGUNO,55,Propia,-189.94,506728d9-a2e4-4179-8682-3c7128299c4d
Nikoletta,JUBILADO,487,Propia,-151.44,fce3ad77-2872-4226-8d4b-55f0fcc0dbae
Corabella,SECTOR PUBLICO,699,Vive con Familiares,3357.29,5b5f2d29-61d9-4476-8999-1c76838d95b0
Montague,NINGUNO,70,Propia,3180.06,844c0747-92c2-4ca7-a65e-65251cef7339
Melamie,SECTOR PUBLICO,96,Arrendada,3981.11,93ac1991-afde-4416-8eab-f5fa21030d8e
Fritz,NINGUNO,321,Propia,6901.09,c2d55937-c884-4a9f-a4c3-d03b94f07461
Estele,NINGUNO,206,Propia,4150.47,b428d707-9cf7-4296-b94f-14b5d5bd792b
Sargent,SECTOR PUBLICO,199,Arrendada,7116.61,80827260-a538-476c-922a-ac0c4429978d
Jenine,INDEPENDIENTE,914,Arrendada,271.55,8672cdce-c90a-46ee-81fb-76e5458e9b60
Leanor,INDEPENDIENTE,873,Propia,6579.71,af2977b5-5ded-4213-a0f9-2f649355f5e5
Jerry,NINGUNO,21,Vive con Familiares,4081.2,e26d0cd8-51bb-4595-a034-eec793985808
Kinnie,INDEPENDIENTE,833,Vive con Familiares,2517.77,6c3b9169-c097-4997-b573-15e107aed16a
Boone,JUBILADO,243,Propia,5773.55,7ccd1ef8-c925-4f63-bffe-98498abf437e
Vin,SECTOR PRIVADO,510,Arrendada,4285.32,462553d2-82d0-495f-84ce-ed68eeec3ff6
Emmeline,SECTOR PUBLICO,649,Propia,9156.03,923b8d18-75f0-4c07-9a9f-8e4ee05a0d27
Clarisse,NINGUNO,301,Arrendada,10313.72,ac982cfc-f91a-4217-96a0-faba4d98a33a
Hedy,NINGUNO,125,Vive con Familiares,2619.42,5faa9344-706a-4128-a0c9-681aad0c2afc
Jordon,NINGUNO,813,Vive con Familiares,9832.97,f7d38e1f-f9c8-4a89-8813-070c2cb01324
Conni,PROFESIONAL,137,Propia,947.93,3e72c20b-4dc5-49d5-9d72-8e8e7e81be63
Cassie,SECTOR PUBLICO,220,Arrendada,2368.62,f44e1661-0850-42f9-abe0-2c84978e0d2f
Adey,SECTOR PRIVADO,259,Vive con Familiares,12663.46,b17c286c-a327-4546-b84a-25064f44e3ea
Hayward,NINGUNO,997,Propia,5159.99,ff6e11bf-bd30-4bb7-9587-7ca3f4ca19cf
Samara,SECTOR PRIVADO,762,Arrendada,3502.91,99f52d78-6c5a-4218-9bba-9572bde2affd
Harlin,NINGUNO,475,Vive con Familiares,2759.69,0326e79c-6878-4a50-9323-680da3e8abc9
Ninnette,SECTOR PRIVADO,908,Vive con Familiares,7175.53,748945d7-685d-4dfc-8a0d-6e8c54ef3356
Ham,PROFESIONAL,27,Vive con Familiares,5568.96,9370bda3-8f75-492c-97ae-f8ebadffe24b
Conrad,PROFESIONAL,723,Propia,-756.98,89b03ec1-9e2d-46c6-a04f-bd96ba486a98
Dario,INDEPENDIENTE,100,Vive con Familiares,1342.3,efb712ec-06a8-43ee-8677-10aac1dbbbc2
Augustina,JUBILADO,213,Arrendada,3531.92,90a9a938-3174-45d9-9c5f-598ab5dac5a4
Markos,NINGUNO,548,Arrendada,2903.11,59de098b-a5e1-4e45-8fcd-9163a60bbf26
Bernelle,NINGUNO,338,Vive con Familiares,9920.64,def6c928-c42a-435c-b26e-4763476100c2
Celka,PROFESIONAL,351,Vive con Familiares,3984.66,a4873e31-4164-4446-b940-cdba9dba5767
Francesco,SECTOR PRIVADO,414,Propia,6220.31,be59f6d8-1e0d-4f06-a357-d8346f4e4532
Kristy,JUBILADO,172,Arrendada,7304.91,434f5ebe-ba9d-4636-8ff2-a9663443d0f5
Kristy,NINGUNO,654,Arrendada,10906.1,4920c123-14a3-4076-a642-e9de40473433
Noella,NINGUNO,423,Vive con Familiares,3705.54,1258866c-dd35-474d-80a2-290563bf5f92
Giavani,PROFESIONAL,992,Propia,2922.72,a90898bb-a31d-4c52-afda-eb51393652dc
Meggie,NINGUNO,59,Vive con Familiares,8577.34,306ef194-3d63-406d-8013-02c733005980
Kris,JUBILADO,750,Vive con Familiares,-2034.87,bb1dc076-5af5-49a2-8670-2567492ccd15
Harwell,SECTOR PUBLICO,296,Vive con Familiares,1869.87,39df9162-3f4b-49ca-94de-277ffc457a91
Jamesy,NINGUNO,342,Propia,-782.44,3716a1f4-7a1a-4665-bd33-747dddfbae1d
Dani,JUBILADO,111,Propia,7781.49,ccb2ff04-3869-4f64-baaa-a27e831ef426
Johnna,PROFESIONAL,884,Arrendada,7826.72,24ce55f3-0694-4dcd-886b-2278c48e0ea5
Michell,INDEPENDIENTE,679,Vive con Familiares,12252.78,5c73ad69-2634-4744-9f4f-17c9d7b29406
Melinde,NINGUNO,276,Vive con Familiares,7416.66,3eb0be3b-c19a-4301-8946-6590e69007f4
Brynn,INDEPENDIENTE,668,Arrendada,4928.8,3dccb9a5-830e-4219-9b2c-01d7d8f11120
Jimmie,PROFESIONAL,842,Arrendada,8661.76,d7a76301-8ebd-4832-984b-ee7937962300
Katti,JUBILADO,386,Arrendada,6332.29,89f23d1b-2297-47d4-9cc2-6c8527616873
Bobbette,INDEPENDIENTE,975,Arrendada,1146.34,2419d1a0-5d4f-4a8a-89e1-113bd7386703
Abagael,PROFESIONAL,456,Propia,3066.67,7a83c228-47f1-45b3-a5fa-bbc86e83eb93
Dulce,SECTOR PUBLICO,978,Vive con Familiares,7859.26,3375ea36-9fb7-4fcf-ac7b-c862bd468533
Robbie,PROFESIONAL,368,Arrendada,5137.64,30f4a48a-423e-4912-a568-8153fa447c61
Peri,SECTOR PUBLICO,176,Arrendada,6732.56,64064525-8f59-4bfd-a668-098769395915
Arabelle,NINGUNO,930,Arrendada,2954.36,de1ebd2f-ee85-4e51-bfde-7fac3e426471
Dionisio,SECTOR PRIVADO,685,Vive con Familiares,3333.8,06c5734d-6887-4884-973d-a0e832e60b6a
Thorin,PROFESIONAL,174,Propia,5711.27,32117c84-9fcb-4934-8917-ff559a4d04e7
Stacee,SECTOR PUBLICO,523,Vive con Familiares,3813.6,616b93eb-84f2-4c19-94f4-4e29faec05a2
Phebe,JUBILADO,639,Vive con Familiares,901.39,fca63243-6feb-4081-b80e-556d1f127c65
Archy,JUBILADO,310,Arrendada,4622.55,fff3fa5d-d748-4e6d-a6ce-762592f44116
Vinnie,INDEPENDIENTE,817,Propia,7758.88,577f0659-e7e9-418c-aca6-a4f55ecc1a95
Michaelina,INDEPENDIENTE,254,Arrendada,5073.2,f4d901c3-1853-48eb-9d62-88cab6abdf46
Stormie,SECTOR PUBLICO,16,Propia,8254.94,8ce668f3-fc48-4e5f-befd-769f6db00f29
Barbabas,PROFESIONAL,577,Vive con Familiares,3801.24,98bb6e4b-b22a-4c7f-a7c6-dca279df9d0e
Norah,JUBILADO,57,Propia,6333.75,2d95218b-5a31-4818-b1b9-182a19e7c792
Elbertina,SECTOR PUBLICO,330,Vive con Familiares,4191.08,3b9e457b-9138-4103-8434-2c51068212f3
Donnie,NINGUNO,435,Propia,6919.51,77d4f2aa-9e0d-421f-a275-589b719c0ff7
Barr,SECTOR PRIVADO,943,Propia,3416.29,2c54fe8b-b513-4fe3-9902-0e56a63f43b9
Virgilio,SECTOR PUBLICO,807,Arrendada,6972.86,994f83be-ed30-482f-a986-20a897edf725
Nonnah,NINGUNO,271,Arrendada,3255.11,7d56d2b6-4a9d-4ea5-b212-61e522396142
Issie,INDEPENDIENTE,500,Arrendada,3201.33,3f7dd38f-84b3-46d5-881e-62074f927363
Beverley,JUBILADO,521,Vive con Familiares,6472.2,b8258d24-c85b-4c43-b125-6a0841a32741
Ediva,INDEPENDIENTE,582,Arrendada,3993.02,7aa4d514-c458-47c4-a090-67c7d3e6784e
Nicky,SECTOR PRIVADO,171,Propia,2826.65,87457654-d287-41ca-9b6b-84243f61d44f
Chelsae,INDEPENDIENTE,82,Vive con Familiares,-955.36,1af41721-b2ea-464a-9f26-016d6414c9e3
Mackenzie,NINGUNO,655,Propia,3749.05,312a9365-7a63-4ad7-b7e5-d63e6883c87c
Letta,NINGUNO,1,Vive con Familiares,-3079.14,4ce09251-a48e-4e77-9526-8537859929ca
Ramona,JUBILADO,596,Propia,5142.95,a0a0acf2-8613-4f7e-add6-5533c0cbb513
Mina,PROFESIONAL,475,Vive con Familiares,2647.33,5780f466-0e67-488b-9796-556835f5f0d8
Jasun,NINGUNO,119,Propia,571.48,1ab17b20-248f-43a3-9fd4-064b8a386298
Marigold,JUBILADO,350,Arrendada,-496.79,7a2b2772-4da5-4d0b-b511-d32d796ce07b
Zacharia,SECTOR PRIVADO,904,Propia,6729.96,8751fe47-fa92-4ca2-98e1-4fed76db7e89
Hayward,JUBILADO,417,Arrendada,5472.19,16de2698-2e37-4f6d-94e8-183f08c12c08
Clevie,SECTOR PUBLICO,469,Propia,9761.35,6b2dde55-6402-4fbf-b981-8dde18fe44fe
Cathleen,INDEPENDIENTE,297,Vive con Familiares,1937.96,37179823-3fad-4efc-90b0-bd45bb73ffed
Leopold,SECTOR PUBLICO,193,Propia,6748.71,13fa4a40-24d7-4d83-890e-a6a73721bcff
Clive,SECTOR PRIVADO,840,Arrendada,3859.35,352e652a-469c-411e-a20f-9fac944ed718
Cleveland,JUBILADO,886,Vive con Familiares,5397.73,05b06f79-3ce1-48df-933a-51a0ff2f035c
Hatty,NINGUNO,840,Arrendada,2747.78,409cb492-ca41-4c3e-b1d1-8d60802a7983
Patsy,SECTOR PUBLICO,54,Arrendada,2419.61,427b3e7b-b7ca-4fb5-9c05-edc8de64d886
Britte,SECTOR PUBLICO,4,Vive con Familiares,6646.87,d8e81dc7-4d0e-4989-958f-618cb81cd395
Kellie,SECTOR PRIVADO,483,Arrendada,4971.7,14b51dff-55d5-451f-9979-3aacbb50cfdc
Margarete,SECTOR PUBLICO,841,Arrendada,2661.27,ad18c47e-5d5c-4ec9-a3cd-7da45720d596
Robinet,PROFESIONAL,311,Vive con Familiares,6563.75,a3a37779-70c1-4df8-8298-ecd6b82b32e5
Jimmie,INDEPENDIENTE,805,Propia,7758.52,ccf08d29-9d49-4532-a308-68298b824cf8
Rosy,PROFESIONAL,258,Arrendada,3818.86,3367f0c0-aeb9-4ba5-9a9d-6e023db22f6b
Virgil,SECTOR PUBLICO,164,Vive con Familiares,3972.65,04c033fe-6567-4b04-91d7-a51dde436360
Else,PROFESIONAL,149,Arrendada,9546.26,03e106db-f928-49ae-920d-21d7b30a0ac7
Josh,SECTOR PUBLICO,917,Propia,6284.77,13841b22-cc5a-45a2-960d-7112d1c7c445
Arabel,NINGUNO,271,Arrendada,6593.67,81213485-dd18-415a-8553-9907cbfc0aec
Russ,SECTOR PUBLICO,377,Vive con Familiares,14085.24,e9799a08-d0dc-41ff-aef4-cdb02eee9d23
Batholomew,NINGUNO,176,Vive con Familiares,2430.08,600edc11-5373-412e-befa-34ff78762254
Ceil,PROFESIONAL,633,Propia,1884.36,a8e37578-6514-4689-bc0d-597d6e45d3d9
Meg,SECTOR PUBLICO,706,Propia,1714.66,d64b0b0d-e642-4a8e-97aa-d5f2ef089308
Allegra,PROFESIONAL,463,Propia,8738.27,883e7132-5e6e-4fe8-a02b-199f17ccd82a
Keslie,NINGUNO,714,Propia,3565.2,e441b6b8-11ae-4dd3-919e-f7fbaf541da8
Myrtle,JUBILADO,23,Vive con Familiares,4657.28,64337b45-610c-40ec-991b-2e21f2cf7911
Ellene,JUBILADO,180,Propia,2627.54,1835887d-f83c-40e1-8dce-f370c1cd6bec
Melva,NINGUNO,445,Vive con Familiares,4219.11,f2a7baab-74c9-417b-8bf0-2b575355c080
Mirabelle,JUBILADO,391,Propia,912.0,03050137-538c-46ae-aadc-865b25d1b08d
Galven,NINGUNO,187,Vive con Familiares,8360.72,f6f52887-e66b-4ef9-9a63-81880ecbcf20
Maryjane,INDEPENDIENTE,952,Vive con Familiares,5064.0,b58afef3-b160-4fd9-8744-7be3a3af3fae
Nadya,SECTOR PRIVADO,905,Vive con Familiares,5328.88,de987c12-7881-4771-9782-de65d77afe8d
Emmit,SECTOR PRIVADO,900,Propia,-174.54,78757394-a6fd-4f55-b7d9-bb96c1d2a2c3
Casie,NINGUNO,114,Vive con Familiares,5064.91,11c9448b-45b5-42fe-94f5-5d7b8f45e8a2
Bernard,INDEPENDIENTE,154,Propia,4311.14,5e95f07b-6475-46b3-9aa5-ed97af28501c
Pavla,SECTOR PRIVADO,672,Propia,5049.61,a6e35fd0-fadc-4dff-b574-a8102b460679
Bogart,INDEPENDIENTE,238,Arrendada,7528.9,aa7b24d3-153a-4312-a8f9-2a41dc5ed4b9
Curcio,PROFESIONAL,13,Propia,8722.81,ec664443-1b47-4672-a526-25ed3ca7db9a
Noemi,JUBILADO,173,Arrendada,9150.43,cadeb042-5a60-4d64-b893-ff02545d577f
Hilario,SECTOR PUBLICO,107,Propia,3378.6,59bf1b37-fdfe-40fe-9cf4-1fa1a428cee6
Ignacius,INDEPENDIENTE,335,Propia,2378.81,e0c1c7bd-3df4-4391-8a8e-5a7ab98a33a6
Aaren,PROFESIONAL,785,Propia,2210.78,f39aafc4-4964-4533-8699-66e1c8206565
Smith,JUBILADO,307,Arrendada,8575.95,b1af85cc-2703-4198-98be-321555f0e398
Darb,NINGUNO,305,Propia,11191.32,2f815d8a-ecbc-4bd6-a66e-31d071bd2f4a
Gloria,SECTOR PRIVADO,15,Arrendada,5100.41,0cb927ec-2aa3-473a-a6ac-cd71ab096e05
Marci,NINGUNO,734,Vive con Familiares,5771.54,6b4e0892-e48d-4b59-b64a-e16ccf171113
Rosetta,SECTOR PUBLICO,669,Propia,9087.59,8a2363d4-265c-4cd4-92b4-ac649978d6d5
Halli,INDEPENDIENTE,380,Propia,4671.84,9609950f-ec05-4c36-8de7-e108485c83e4
Cyndy,INDEPENDIENTE,71,Vive con Familiares,57.63,dbf2ce3b-2fbe-4a73-b081-ce44c30623f5
Breena,SECTOR PUBLICO,875,Propia,3304.17,e17fb908-98fb-4165-9321-7b64a0d98b00
Brigida,SECTOR PUBLICO,901,Arrendada,8119.11,d16c9453-fdd3-442b-a9de-b8e8a43e9975
Raviv,SECTOR PUBLICO,233,Propia,4913.67,06dae031-226b-4696-a850-6807b81b0c33
Katheryn,JUBILADO,28,Arrendada,4265.37,4c8afdba-12e2-4a89-aaf7-8ab8a52f9859
Rod,SECTOR PRIVADO,244,Propia,-366.08,ca49e571-52ad-4b62-8754-cab66442fb39
Wanids,SECTOR PUBLICO,750,Vive con Familiares,-1536.88,f717bca1-9cdd-4585-807b-b39ee0ac042e
Homerus,SECTOR PRIVADO,156,Propia,6241.9,65e4c278-ce44-4c7d-9f98-17688baced52
Clari,JUBILADO,716,Propia,2453.27,f6e1a6c0-ed16-467f-af0c-a373b9bf7056
Saloma,JUBILADO,259,Vive con Familiares,3976.92,c8dd2e04-c672-45b1-aeda-9571b531455a
Gordan,INDEPENDIENTE,624,Arrendada,3654.99,f1631ab8-105a-4755-a2aa-410decf763fd
Madge,SECTOR PUBLICO,111,Propia,5984.18,1d20983f-2573-460c-b343-c7554197fecb
Kinny,SECTOR PRIVADO,472,Arrendada,7367.76,d9314a84-3d2b-420a-93bd-228b8cef8f8d
Cole,JUBILADO,571,Vive con Familiares,-1984.51,7869998a-8293-473c-8425-c10c07a7e4a9
Marylinda,NINGUNO,270,Propia,10116.96,ebc69b73-16a3-4793-910e-897ff4b35a94
Cyb,SECTOR PUBLICO,381,Vive con Familiares,5284.07,0b4903b3-e855-4a8d-8e3c-16ba17fcef60
Goldy,JUBILADO,302,Vive con Familiares,3676.65,d1066990-57e7-41e1-ab8e-1e1f6fd52019
Lemar,PROFESIONAL,661,Vive con Familiares,5566.6,55c6e31b-e641-406a-abc0-507d5a3c4298
Billy,JUBILADO,517,Propia,6105.47,5a3c3c87-f8cb-45fb-8984-89dd6a2471dc
Dillon,NINGUNO,176,Propia,7764.98,1483db95-1c03-4910-8f9d-eb432d5c5d64
Merrill,SECTOR PRIVADO,925,Propia,9330.27,359867b9-f1c2-4afc-a4b4-e3d04c854bec
Ashely,INDEPENDIENTE,756,Vive con Familiares,7573.89,a140882b-cf4c-4198-a950-2e9768d23303
Celesta,SECTOR PUBLICO,728,Vive con Familiares,6156.79,d1ebb60f-778d-40d1-b633-43354fd115dc
Lazarus,JUBILADO,400,Vive con Familiares,8701.99,9130c95a-f065-4014-8bb7-7c43306758ef
Ruttger,INDEPENDIENTE,156,Vive con Familiares,3519.21,a3430729-feff-4a73-8e12-2a6736ef33fb
Daphene,SECTOR PRIVADO,597,Arrendada,8150.84,20e10349-ecf6-413a-a20c-2231953290d2
Marla,PROFESIONAL,910,Vive con Familiares,5402.4,b4c84273-936c-4cf8-9ae9-28f5ea2e3cbe
Ceciley,SECTOR PRIVADO,324,Propia,7158.03,822b3b0e-d443-4708-8318-5b09e89afbd5
Halsy,JUBILADO,736,Vive con Familiares,19.72,9411774b-5763-4e0f-adb4-650cc99164d0
Roxane,SECTOR PRIVADO,80,Vive con Familiares,6920.33,f144773f-2226-4649-9dfe-be0cdf0557fb
Lonna,SECTOR PRIVADO,247,Arrendada,4001.52,6e2e0768-3df6-4c9c-97d1-bb3fd2822b77
Adrien,SECTOR PUBLICO,484,Vive con Familiares,-3208.52,3edcc03d-498e-4839-b10e-44ddf0b8ea06
Colleen,INDEPENDIENTE,914,Arrendada,-522.61,b9b26d75-64c4-4506-aae8-7ea319f87c11
Dennie,SECTOR PRIVADO,175,Vive con Familiares,5790.64,238d7f9c-36a6-4203-9152-629dce27b1d8
Yoko,INDEPENDIENTE,11,Arrendada,2183.54,99f52776-db5c-4741-9476-9b57b218c7b2
Arlan,JUBILADO,769,Propia,-800.79,bf5edb5b-2548-44ee-b662-ff3471891078
Germaine,INDEPENDIENTE,725,Arrendada,3761.11,95337eac-af9a-4b90-be31-664fd5659170
Margot,SECTOR PUBLICO,482,Arrendada,2836.69,06e6f1eb-b8a8-487e-b630-e5823868ba58
Lyle,INDEPENDIENTE,388,Propia,10114.12,a4707da1-bc7b-446d-8a12-0628752699eb
Carola,PROFESIONAL,318,Arrendada,2408.15,66ffa5e8-57b3-4348-87e4-bf30d0ecfb24
Haven,INDEPENDIENTE,638,Propia,4310.4,05004e85-cf1b-40ab-9a24-e4a049b64a2f
Juditha,SECTOR PUBLICO,772,Propia,5913.02,e50dae19-cabc-4b94-b0e1-394fbe8be8d9
Wilmette,SECTOR PRIVADO,665,Vive con Familiares,1712.77,104f3a62-2f26-4a78-8327-6532284aa23b
Karoline,SECTOR PUBLICO,339,Arrendada,4813.05,9b7ba04a-1506-40e5-9b11-030345551cbb
Hortensia,INDEPENDIENTE,787,Arrendada,-1195.48,6924a5c1-633b-4ac5-92aa-140718c3946c
